,video,mos,content,codec,fr,res,bitrate
511,USOpen_AVC_SFR_396p_800K_648,43.17968448030812,USOpen_648,AVC,SFR,396p,800
512,TNFF_AVC_SFR_396p_400K_336,31.71699587861322,TNFF_336,AVC,SFR,396p,400
513,USOpen_AVC_HFR_540p_1900K_648,62.437995054001185,USOpen_648,AVC,HFR,540p,1900
514,EPLDay_HEVC_SFR_288p_300K_74,32.55057919127573,EPLDay_74,HEVC,SFR,288p,300
515,USOpen_HEVC_SFR_396p_600K_148,52.95980432157214,USOpen_148,HEVC,SFR,396p,600
516,EPLDay_AVC_HFR_288p_300K_74,25.26329018282163,EPLDay_74,AVC,HFR,288p,300
517,USOpen_HEVC_SFR_720p_2200K_148,68.2739192667214,USOpen_148,HEVC,SFR,720p,2200
518,USOpen_AVC_HFR_720p_2200K_648,70.2552081758308,USOpen_648,AVC,HFR,720p,2200
519,USOpen_HEVC_SFR_540p_1900K_148,62.43338974071375,USOpen_148,HEVC,SFR,540p,1900
520,EPLDay_HEVC_HFR_540p_1900K_74,60.63139385993333,EPLDay_74,HEVC,HFR,540p,1900
521,USOpen_HEVC_HFR_540p_1900K_148,64.37031906453824,USOpen_148,HEVC,HFR,540p,1900
522,TNFF_AVC_SFR_540p_1200K_114,46.36397242753648,TNFF_114,AVC,SFR,540p,1200
523,TNFF_AVC_SFR_540p_1200K_336,55.83661285773729,TNFF_336,AVC,SFR,540p,1200
524,TNFF_AVC_HFR_396p_900K_114,40.091603910738705,TNFF_114,AVC,HFR,396p,900
525,USOpen_HEVC_SFR_288p_300K_148,41.76636891105565,USOpen_148,HEVC,SFR,288p,300
526,EPLDay_AVC_SFR_720p_2000K_74,59.93760467358758,EPLDay_74,AVC,SFR,720p,2000
527,USOpen_AVC_SFR_540p_1200K_148,61.07900095970599,USOpen_148,AVC,SFR,540p,1200
528,TNFF_HEVC_HFR_540p_1900K_114,60.33018952359906,TNFF_114,HEVC,HFR,540p,1900
529,TNFF_AVC_HFR_396p_900K_336,48.5091021305731,TNFF_336,AVC,HFR,396p,900
530,USOpen_AVC_SFR_396p_800K_148,51.33526465250412,USOpen_148,AVC,SFR,396p,800
531,TNFF_AVC_SFR_720p_2000K_114,59.05158121579197,TNFF_114,AVC,SFR,720p,2000
532,TNFF_AVC_HFR_540p_1900K_336,56.11368705430882,TNFF_336,AVC,HFR,540p,1900
533,EPLDay_HEVC_SFR_396p_900K_74,47.66905826570999,EPLDay_74,HEVC,SFR,396p,900
534,TNFF_HEVC_SFR_396p_900K_336,53.97127685583055,TNFF_336,HEVC,SFR,396p,900
535,TNFF_HEVC_SFR_396p_600K_114,39.06555788253581,TNFF_114,HEVC,SFR,396p,600
536,TNFF_AVC_SFR_540p_1800K_336,57.51186531728485,TNFF_336,AVC,SFR,540p,1800
537,USOpen_AVC_SFR_720p_2000K_148,66.93180864464449,USOpen_148,AVC,SFR,720p,2000
538,TNFF_AVC_SFR_288p_200K_336,25.598832437958094,TNFF_336,AVC,SFR,288p,200
539,USOpen_HEVC_SFR_540p_1100K_148,57.44021306636687,USOpen_148,HEVC,SFR,540p,1100
540,EPLDay_HEVC_HFR_288p_300K_74,29.29980506151146,EPLDay_74,HEVC,HFR,288p,300
541,USOpen_HEVC_HFR_396p_900K_148,52.460368571553985,USOpen_148,HEVC,HFR,396p,900
542,TNFF_HEVC_SFR_540p_1900K_336,66.69719448202267,TNFF_336,HEVC,SFR,540p,1900
543,TNFF_AVC_HFR_288p_300K_114,21.0820461842223,TNFF_114,AVC,HFR,288p,300
544,USOpen_AVC_HFR_288p_300K_648,33.11525899501185,USOpen_648,AVC,HFR,288p,300
545,TNFF_SRC_SRC_SRC_SRC_114,75.39411814019711,TNFF_114,SRC,SRC,SRC,100000
546,TNFF_HEVC_HFR_396p_600K_336,47.59564696454508,TNFF_336,HEVC,HFR,396p,600
547,USOpen_HEVC_SFR_540p_1100K_648,56.266361190351546,USOpen_648,HEVC,SFR,540p,1100
548,USOpen_AVC_HFR_540p_1300K_148,56.377699136553574,USOpen_148,AVC,HFR,540p,1300
549,TNFF_AVC_HFR_540p_1300K_114,48.2615175739228,TNFF_114,AVC,HFR,540p,1300
550,EPLDay_AVC_SFR_288p_200K_74,22.300394306672747,EPLDay_74,AVC,SFR,288p,200
551,TNFF_AVC_HFR_288p_300K_336,26.91064832824264,TNFF_336,AVC,HFR,288p,300
552,EPLDay_SRC_SRC_SRC_SRC_74,80.49876354382332,EPLDay_74,SRC,SRC,SRC,100000
553,TNFF_HEVC_SFR_396p_600K_336,51.15825480325476,TNFF_336,HEVC,SFR,396p,600
554,USOpen_AVC_HFR_540p_1900K_148,58.000042898437066,USOpen_148,AVC,HFR,540p,1900
555,USOpen_AVC_SFR_540p_1800K_648,55.578928524140515,USOpen_648,AVC,SFR,540p,1800
556,USOpen_HEVC_HFR_540p_1100K_148,58.80579137774738,USOpen_148,HEVC,HFR,540p,1100
557,TNFF_HEVC_HFR_396p_900K_336,53.65420398185804,TNFF_336,HEVC,HFR,396p,900
558,TNFF_HEVC_SFR_720p_2200K_114,65.35165599882339,TNFF_114,HEVC,SFR,720p,2200
559,USOpen_HEVC_SFR_720p_2200K_648,65.90084041615799,USOpen_648,HEVC,SFR,720p,2200
560,EPLDay_HEVC_HFR_540p_1100K_74,51.794786075089654,EPLDay_74,HEVC,HFR,540p,1100
561,USOpen_AVC_HFR_396p_600K_148,50.030349567219105,USOpen_148,AVC,HFR,396p,600
562,EPLDay_HEVC_SFR_540p_1900K_74,59.54894946873379,EPLDay_74,HEVC,SFR,540p,1900
563,USOpen_AVC_HFR_396p_900K_148,47.772062981796346,USOpen_148,AVC,HFR,396p,900
564,USOpen_AVC_HFR_396p_900K_648,45.990854500991844,USOpen_648,AVC,HFR,396p,900
565,TNFF_AVC_SFR_540p_1800K_114,57.578035852126916,TNFF_114,AVC,SFR,540p,1800
566,USOpen_AVC_SFR_540p_1200K_648,54.94430515974969,USOpen_648,AVC,SFR,540p,1200
567,EPLDay_HEVC_HFR_720p_2200K_74,64.48845515599453,EPLDay_74,HEVC,HFR,720p,2200
568,USOpen_HEVC_HFR_540p_1900K_648,64.87679842324518,USOpen_648,HEVC,HFR,540p,1900
569,EPLDay_AVC_HFR_540p_1900K_74,56.16091962848334,EPLDay_74,AVC,HFR,540p,1900
570,USOpen_AVC_HFR_540p_1300K_648,62.18429282547923,USOpen_648,AVC,HFR,540p,1300
571,USOpen_AVC_SFR_396p_400K_148,44.22660405033457,USOpen_148,AVC,SFR,396p,400
572,USOpen_HEVC_SFR_396p_900K_648,44.57619387662973,USOpen_648,HEVC,SFR,396p,900
573,TNFF_AVC_HFR_540p_1900K_114,53.64842405427764,TNFF_114,AVC,HFR,540p,1900
574,USOpen_HEVC_HFR_720p_2200K_648,70.5620135701302,USOpen_648,HEVC,HFR,720p,2200
575,TNFF_HEVC_HFR_540p_1100K_114,52.81704050534094,TNFF_114,HEVC,HFR,540p,1100
576,TNFF_AVC_SFR_396p_800K_336,45.77727193812274,TNFF_336,AVC,SFR,396p,800
577,USOpen_AVC_SFR_288p_200K_148,34.26172407743021,USOpen_148,AVC,SFR,288p,200
578,TNFF_AVC_HFR_720p_2200K_336,63.78963052868604,TNFF_336,AVC,HFR,720p,2200
579,TNFF_AVC_SFR_288p_200K_114,19.247796070035584,TNFF_114,AVC,SFR,288p,200
580,EPLDay_AVC_SFR_396p_800K_74,43.35869635164186,EPLDay_74,AVC,SFR,396p,800
581,TNFF_HEVC_HFR_720p_2200K_336,67.49970384025055,TNFF_336,HEVC,HFR,720p,2200
582,USOpen_AVC_SFR_396p_400K_648,43.79503365740975,USOpen_648,AVC,SFR,396p,400
583,TNFF_AVC_HFR_396p_600K_336,42.23000906349493,TNFF_336,AVC,HFR,396p,600
584,TNFF_AVC_SFR_396p_400K_114,28.255750528319837,TNFF_114,AVC,SFR,396p,400
585,USOpen_HEVC_HFR_396p_600K_148,45.3117248207012,USOpen_148,HEVC,HFR,396p,600
586,TNFF_HEVC_SFR_288p_300K_336,33.75467561063057,TNFF_336,HEVC,SFR,288p,300
587,USOpen_AVC_SFR_288p_200K_648,30.082532174674416,USOpen_648,AVC,SFR,288p,200
588,TNFF_HEVC_HFR_396p_600K_114,36.903049377946815,TNFF_114,HEVC,HFR,396p,600
589,TNFF_AVC_SFR_720p_2000K_336,60.93304093446268,TNFF_336,AVC,SFR,720p,2000
590,EPLDay_AVC_HFR_720p_2200K_74,59.93456522249415,EPLDay_74,AVC,HFR,720p,2200
591,USOpen_AVC_SFR_540p_1800K_148,61.08971199172185,USOpen_148,AVC,SFR,540p,1800
592,TNFF_HEVC_HFR_540p_1100K_336,56.00037400190685,TNFF_336,HEVC,HFR,540p,1100
593,USOpen_AVC_HFR_288p_300K_148,38.358752422990676,USOpen_148,AVC,HFR,288p,300
594,TNFF_AVC_HFR_396p_600K_114,32.72419155641023,TNFF_114,AVC,HFR,396p,600
595,EPLDay_AVC_SFR_540p_1800K_74,56.89867974921495,EPLDay_74,AVC,SFR,540p,1800
596,USOpen_AVC_HFR_720p_2200K_148,61.94680024325422,USOpen_148,AVC,HFR,720p,2200
597,TNFF_HEVC_SFR_540p_1100K_336,61.53613066345691,TNFF_336,HEVC,SFR,540p,1100
598,USOpen_HEVC_HFR_288p_300K_648,28.43276030944529,USOpen_648,HEVC,HFR,288p,300
599,TNFF_HEVC_SFR_396p_900K_114,49.09266894779131,TNFF_114,HEVC,SFR,396p,900
600,EPLDay_AVC_HFR_396p_900K_74,41.168515234183936,EPLDay_74,AVC,HFR,396p,900
601,TNFF_AVC_HFR_720p_2200K_114,59.92434358335741,TNFF_114,AVC,HFR,720p,2200
602,EPLDay_AVC_SFR_396p_400K_74,32.40527104564216,EPLDay_74,AVC,SFR,396p,400
603,TNFF_AVC_SFR_396p_800K_114,41.284258420080185,TNFF_114,AVC,SFR,396p,800
604,EPLDay_HEVC_HFR_396p_900K_74,46.55422712263846,EPLDay_74,HEVC,HFR,396p,900
605,TNFF_HEVC_SFR_540p_1100K_114,55.85607661853139,TNFF_114,HEVC,SFR,540p,1100
606,USOpen_HEVC_SFR_396p_900K_148,55.020488874961615,USOpen_148,HEVC,SFR,396p,900
607,TNFF_HEVC_SFR_720p_2200K_336,70.90485778821457,TNFF_336,HEVC,SFR,720p,2200
608,USOpen_HEVC_HFR_288p_300K_148,40.16400658567794,USOpen_148,HEVC,HFR,288p,300
609,TNFNFL_SRC_SRC_SRC_SRC_4211,62.79219653333333,TNFNFL_4211,SRC,SRC,SRC,100000
610,USOpen_AVC_SFR_396p_800K_604,50.340898066666675,USOpen_604,AVC,SFR,396p,800
611,TNFNFL_HEVC_HFR_540p_1100K_4211,44.42984866666668,TNFNFL_4211,HEVC,HFR,540p,1100
612,Cricket2_HEVC_SFR_288p_300K_210,36.841504017209616,Cricket2_210,HEVC,SFR,288p,300
613,USOpen_AVC_SFR_540p_1800K_604,57.55742493333332,USOpen_604,AVC,SFR,540p,1800
614,Cricket2_HEVC_HFR_288p_300K_210,35.44358742174915,Cricket2_210,HEVC,HFR,288p,300
615,EPLNight_HEVC_SFR_288p_300K_58,19.793899994927855,EPLNight_58,HEVC,SFR,288p,300
616,TNFNFL_HEVC_HFR_720p_2200K_4211,49.7724457,TNFNFL_4211,HEVC,HFR,720p,2200
617,USOpen_AVC_HFR_396p_900K_604,50.47555539999999,USOpen_604,AVC,HFR,396p,900
618,EPLNight_HEVC_HFR_540p_1900K_58,56.129297544481844,EPLNight_58,HEVC,HFR,540p,1900
619,USOpen_AVC_HFR_540p_1900K_604,63.1604144,USOpen_604,AVC,HFR,540p,1900
620,EPLNight_HEVC_HFR_288p_300K_58,20.011746478512546,EPLNight_58,HEVC,HFR,288p,300
621,TNFNFL_HEVC_SFR_396p_600K_4211,35.23240026666667,TNFNFL_4211,HEVC,SFR,396p,600
622,USOpen_HEVC_SFR_540p_1100K_604,58.870895266666665,USOpen_604,HEVC,SFR,540p,1100
623,TNFNFL_AVC_HFR_720p_2200K_4211,55.422468099999996,TNFNFL_4211,AVC,HFR,720p,2200
624,USOpen_HEVC_HFR_288p_300K_604,40.23440166666666,USOpen_604,HEVC,HFR,288p,300
625,Cricket2_SRC_SRC_SRC_SRC_210,75.37616567320663,Cricket2_210,SRC,SRC,SRC,100000
626,USOpen_HEVC_HFR_540p_1100K_604,62.508656333333334,USOpen_604,HEVC,HFR,540p,1100
627,TNFNFL_HEVC_SFR_396p_900K_4211,40.5782544,TNFNFL_4211,HEVC,SFR,396p,900
628,EPLNight_HEVC_SFR_540p_1100K_58,50.44847022804879,EPLNight_58,HEVC,SFR,540p,1100
629,Cricket1_HEVC_SFR_288p_300K_210,34.928723755993005,Cricket1_210,HEVC,SFR,288p,300
630,TNFNFL_AVC_HFR_396p_600K_4211,32.266599,TNFNFL_4211,AVC,HFR,396p,600
631,Cricket2_AVC_SFR_396p_400K_210,43.7546397702837,Cricket2_210,AVC,SFR,396p,400
632,TNFNFL_HEVC_HFR_396p_900K_4211,35.7510229,TNFNFL_4211,HEVC,HFR,396p,900
633,EPLNight_HEVC_HFR_720p_2200K_58,63.613412306067026,EPLNight_58,HEVC,HFR,720p,2200
634,TNFNFL_HEVC_SFR_540p_1100K_4211,40.74798383333334,TNFNFL_4211,HEVC,SFR,540p,1100
635,Cricket1_AVC_HFR_288p_300K_210,32.2187543175085,Cricket1_210,AVC,HFR,288p,300
636,TNFNFL_AVC_SFR_396p_800K_4211,37.83412573333333,TNFNFL_4211,AVC,SFR,396p,800
637,Cricket2_HEVC_HFR_396p_900K_210,48.731152469297385,Cricket2_210,HEVC,HFR,396p,900
638,TNFNFL_AVC_SFR_540p_1200K_4211,46.3660641,TNFNFL_4211,AVC,SFR,540p,1200
639,USOpen_AVC_SFR_288p_200K_604,32.583599500000005,USOpen_604,AVC,SFR,288p,200
640,Cricket1_HEVC_HFR_540p_1900K_210,59.54121966332064,Cricket1_210,HEVC,HFR,540p,1900
641,USOpen_AVC_SFR_720p_2000K_604,66.73696423333332,USOpen_604,AVC,SFR,720p,2000
642,Cricket1_HEVC_SFR_396p_600K_210,46.117111830677715,Cricket1_210,HEVC,SFR,396p,600
643,TNFNFL_HEVC_HFR_396p_600K_4211,31.376687533333328,TNFNFL_4211,HEVC,HFR,396p,600
644,Cricket1_SRC_SRC_SRC_SRC_210,74.42499842438579,Cricket1_210,SRC,SRC,SRC,100000
645,USOpen_AVC_HFR_288p_300K_604,40.491436266666675,USOpen_604,AVC,HFR,288p,300
646,Cricket1_HEVC_SFR_540p_1900K_210,62.40354250155544,Cricket1_210,HEVC,SFR,540p,1900
647,EPLNight_HEVC_SFR_720p_2200K_58,68.13611866284576,EPLNight_58,HEVC,SFR,720p,2200
648,Cricket2_HEVC_SFR_396p_900K_210,51.446889426113295,Cricket2_210,HEVC,SFR,396p,900
649,EPLNight_AVC_SFR_288p_200K_58,18.74412643482102,EPLNight_58,AVC,SFR,288p,200
650,Cricket1_HEVC_HFR_720p_2200K_210,66.36491036038971,Cricket1_210,HEVC,HFR,720p,2200
651,USOpen_HEVC_SFR_396p_900K_604,49.98463786666668,USOpen_604,HEVC,SFR,396p,900
652,Cricket1_AVC_SFR_720p_2000K_210,57.495646255841585,Cricket1_210,AVC,SFR,720p,2000
653,EPLNight_AVC_HFR_288p_300K_58,21.510566824393813,EPLNight_58,AVC,HFR,288p,300
654,Cricket2_HEVC_HFR_396p_600K_210,46.903136940817724,Cricket2_210,HEVC,HFR,396p,600
655,Cricket1_AVC_SFR_540p_1800K_210,55.78833545569413,Cricket1_210,AVC,SFR,540p,1800
656,EPLNight_AVC_SFR_720p_2000K_58,63.47726663106258,EPLNight_58,AVC,SFR,720p,2000
657,Cricket2_HEVC_SFR_396p_600K_210,50.083796693338435,Cricket2_210,HEVC,SFR,396p,600
658,USOpen_AVC_SFR_396p_400K_604,47.62911929999999,USOpen_604,AVC,SFR,396p,400
659,Cricket2_AVC_HFR_396p_900K_210,52.40762939433009,Cricket2_210,AVC,HFR,396p,900
660,EPLNight_HEVC_HFR_396p_600K_58,31.697152295656434,EPLNight_58,HEVC,HFR,396p,600
661,Cricket2_HEVC_HFR_540p_1900K_210,61.93690111588327,Cricket2_210,HEVC,HFR,540p,1900
662,Cricket1_HEVC_HFR_288p_300K_210,36.13484263421467,Cricket1_210,HEVC,HFR,288p,300
663,Cricket2_AVC_SFR_720p_2000K_210,63.568436054306694,Cricket2_210,AVC,SFR,720p,2000
664,Cricket1_HEVC_SFR_720p_2200K_210,66.28081040210404,Cricket1_210,HEVC,SFR,720p,2200
665,USOpen_SRC_SRC_SRC_SRC_604,68.83092413333334,USOpen_604,SRC,SRC,SRC,100000
666,Cricket1_HEVC_HFR_540p_1100K_210,53.688794111048864,Cricket1_210,HEVC,HFR,540p,1100
667,Cricket2_AVC_HFR_540p_1300K_210,53.76443649477641,Cricket2_210,AVC,HFR,540p,1300
668,EPLNight_AVC_HFR_396p_600K_58,33.82612666090114,EPLNight_58,AVC,HFR,396p,600
669,TNFNFL_AVC_HFR_288p_300K_4211,19.539746966666662,TNFNFL_4211,AVC,HFR,288p,300
670,EPLNight_SRC_SRC_SRC_SRC_58,87.28588278669096,EPLNight_58,SRC,SRC,SRC,100000
671,Cricket2_AVC_SFR_396p_800K_210,51.498439024226094,Cricket2_210,AVC,SFR,396p,800
672,TNFNFL_HEVC_SFR_720p_2200K_4211,52.720466533333344,TNFNFL_4211,HEVC,SFR,720p,2200
673,Cricket1_AVC_SFR_396p_800K_210,47.140859416914736,Cricket1_210,AVC,SFR,396p,800
674,EPLNight_AVC_HFR_540p_1900K_58,57.2006589973022,EPLNight_58,AVC,HFR,540p,1900
675,USOpen_HEVC_HFR_396p_600K_604,50.483641100000014,USOpen_604,HEVC,HFR,396p,600
676,Cricket2_AVC_HFR_720p_2200K_210,60.993255594919844,Cricket2_210,AVC,HFR,720p,2200
677,USOpen_HEVC_SFR_540p_1900K_604,57.65196286666666,USOpen_604,HEVC,SFR,540p,1900
678,Cricket2_AVC_HFR_396p_600K_210,48.10170150518241,Cricket2_210,AVC,HFR,396p,600
679,Cricket1_HEVC_HFR_396p_600K_210,43.570055243016064,Cricket1_210,HEVC,HFR,396p,600
680,TNFNFL_HEVC_HFR_288p_300K_4211,19.93789879566667,TNFNFL_4211,HEVC,HFR,288p,300
681,Cricket1_HEVC_SFR_396p_900K_210,50.47284689742107,Cricket1_210,HEVC,SFR,396p,900
682,Cricket2_AVC_HFR_540p_1900K_210,61.63835102057886,Cricket2_210,AVC,HFR,540p,1900
683,EPLNight_HEVC_SFR_540p_1900K_58,57.424394004081236,EPLNight_58,HEVC,SFR,540p,1900
684,TNFNFL_AVC_SFR_720p_2000K_4211,51.52381849999999,TNFNFL_4211,AVC,SFR,720p,2000
685,USOpen_AVC_HFR_540p_1300K_604,61.48583413333334,USOpen_604,AVC,HFR,540p,1300
686,Cricket1_AVC_HFR_396p_600K_210,45.35637904484583,Cricket1_210,AVC,HFR,396p,600
687,USOpen_AVC_SFR_540p_1200K_604,55.99473616666667,USOpen_604,AVC,SFR,540p,1200
688,Cricket1_AVC_SFR_396p_400K_210,40.24599200533383,Cricket1_210,AVC,SFR,396p,400
689,TNFNFL_AVC_SFR_288p_200K_4211,18.23640271,TNFNFL_4211,AVC,SFR,288p,200
690,EPLNight_AVC_SFR_540p_1800K_58,54.27648794638932,EPLNight_58,AVC,SFR,540p,1800
691,TNFNFL_AVC_HFR_540p_1900K_4211,49.238396066666674,TNFNFL_4211,AVC,HFR,540p,1900
692,USOpen_HEVC_HFR_540p_1900K_604,63.55009293333333,USOpen_604,HEVC,HFR,540p,1900
693,TNFNFL_HEVC_SFR_540p_1900K_4211,46.71348699999999,TNFNFL_4211,HEVC,SFR,540p,1900
694,USOpen_HEVC_HFR_720p_2200K_604,72.24062483333334,USOpen_604,HEVC,HFR,720p,2200
695,TNFNFL_AVC_HFR_396p_900K_4211,39.112880499999996,TNFNFL_4211,AVC,HFR,396p,900
696,Cricket1_AVC_SFR_540p_1200K_210,49.863476018891944,Cricket1_210,AVC,SFR,540p,1200
697,TNFNFL_HEVC_HFR_540p_1900K_4211,48.9251248,TNFNFL_4211,HEVC,HFR,540p,1900
698,EPLNight_AVC_SFR_396p_800K_58,38.15263036164232,EPLNight_58,AVC,SFR,396p,800
699,TNFNFL_HEVC_SFR_288p_300K_4211,22.551340989999996,TNFNFL_4211,HEVC,SFR,288p,300
700,EPLNight_HEVC_SFR_396p_900K_58,42.06435476592414,EPLNight_58,HEVC,SFR,396p,900
701,Cricket2_HEVC_HFR_540p_1100K_210,58.48701738330793,Cricket2_210,HEVC,HFR,540p,1100
702,Cricket1_AVC_HFR_396p_900K_210,48.3443729063573,Cricket1_210,AVC,HFR,396p,900
703,Cricket2_HEVC_HFR_720p_2200K_210,62.95184981321007,Cricket2_210,HEVC,HFR,720p,2200
704,EPLNight_AVC_HFR_540p_1300K_58,50.96827413531584,EPLNight_58,AVC,HFR,540p,1300
705,USOpen_HEVC_SFR_288p_300K_604,37.227711899999996,USOpen_604,HEVC,SFR,288p,300
706,Cricket2_HEVC_SFR_540p_1900K_210,64.80192944042884,Cricket2_210,HEVC,SFR,540p,1900
707,TNFNFL_AVC_HFR_540p_1300K_4211,44.515729533333335,TNFNFL_4211,AVC,HFR,540p,1300
708,Cricket2_AVC_SFR_540p_1800K_210,63.11930705430668,Cricket2_210,AVC,SFR,540p,1800
709,EPLNight_AVC_SFR_396p_400K_58,33.59279291339407,EPLNight_58,AVC,SFR,396p,400
710,Cricket1_HEVC_HFR_396p_900K_210,50.67322600360636,Cricket1_210,HEVC,HFR,396p,900
711,Cricket2_AVC_HFR_288p_300K_210,35.12155621706218,Cricket2_210,AVC,HFR,288p,300
712,TNFNFL_AVC_SFR_396p_400K_4211,30.977095733333332,TNFNFL_4211,AVC,SFR,396p,400
713,EPLNight_HEVC_SFR_396p_600K_58,37.17887088688682,EPLNight_58,HEVC,SFR,396p,600
714,Cricket2_HEVC_SFR_540p_1100K_210,59.220818376150156,Cricket2_210,HEVC,SFR,540p,1100
715,USOpen_HEVC_SFR_720p_2200K_604,67.14123393333333,USOpen_604,HEVC,SFR,720p,2200
716,Cricket1_AVC_HFR_540p_1300K_210,54.57103436427439,Cricket1_210,AVC,HFR,540p,1300
717,Cricket2_AVC_SFR_540p_1200K_210,58.458472707454476,Cricket2_210,AVC,SFR,540p,1200
718,Cricket1_AVC_SFR_288p_200K_210,25.370137526297288,Cricket1_210,AVC,SFR,288p,200
719,EPLNight_AVC_HFR_396p_900K_58,42.131330948071636,EPLNight_58,AVC,HFR,396p,900
720,USOpen_HEVC_SFR_396p_600K_604,49.398302799999996,USOpen_604,HEVC,SFR,396p,600
721,Cricket1_AVC_HFR_540p_1900K_210,56.17715323135746,Cricket1_210,AVC,HFR,540p,1900
722,Cricket2_AVC_SFR_288p_200K_210,30.579304569223673,Cricket2_210,AVC,SFR,288p,200
723,TNFNFL_AVC_SFR_540p_1800K_4211,50.526873733333325,TNFNFL_4211,AVC,SFR,540p,1800
724,EPLNight_HEVC_HFR_396p_900K_58,39.3417223123712,EPLNight_58,HEVC,HFR,396p,900
725,USOpen_AVC_HFR_720p_2200K_604,72.37483783333333,USOpen_604,AVC,HFR,720p,2200
726,EPLNight_AVC_SFR_540p_1200K_58,49.806998950491135,EPLNight_58,AVC,SFR,540p,1200
727,USOpen_HEVC_HFR_396p_900K_604,52.25975573333334,USOpen_604,HEVC,HFR,396p,900
728,EPLNight_AVC_HFR_720p_2200K_58,65.61437407101687,EPLNight_58,AVC,HFR,720p,2200
729,USOpen_AVC_HFR_396p_600K_604,49.48226516666667,USOpen_604,AVC,HFR,396p,600
730,EPLNight_HEVC_HFR_540p_1100K_58,51.89967395364323,EPLNight_58,HEVC,HFR,540p,1100
731,Cricket1_HEVC_SFR_540p_1100K_210,56.20495604264349,Cricket1_210,HEVC,SFR,540p,1100
732,Cricket2_HEVC_SFR_720p_2200K_210,67.03858910305777,Cricket2_210,HEVC,SFR,720p,2200
733,Cricket1_AVC_HFR_720p_2200K_210,63.04316181683703,Cricket1_210,AVC,HFR,720p,2200
734,EPLDay_AVC_HFR_720p_2200K_8,52.877960705025664,EPLDay_8,AVC,HFR,720p,2200
735,EPLDay_AVC_HFR_720p_2200K_0,50.27878071103383,EPLDay_0,AVC,HFR,720p,2200
736,EPLDay_AVC_HFR_396p_600K_8,50.01150255235587,EPLDay_8,AVC,HFR,396p,600
737,EPLDay_AVC_HFR_396p_900K_0,51.223050392649334,EPLDay_0,AVC,HFR,396p,900
738,EPLDay_AVC_HFR_288p_300K_0,46.725074376943354,EPLDay_0,AVC,HFR,288p,300
739,EPLDay_AVC_HFR_288p_300K_8,44.38113550118013,EPLDay_8,AVC,HFR,288p,300
740,EPLDay_AVC_HFR_396p_900K_8,61.04895698639848,EPLDay_8,AVC,HFR,396p,900
741,EPLDay_AVC_HFR_396p_600K_0,53.16723057653172,EPLDay_0,AVC,HFR,396p,600
