,video,mos,content,codec,fr,res,bitrate
502,USOpen_HEVC_HFR_396p_900K_648,-0.016072688222222214,USOpen_648,HEVC,HFR,396p,900
503,TNFF_AVC_HFR_540p_1300K_336,0.2504406092222223,TNFF_336,AVC,HFR,540p,1300
504,EPLDay_HEVC_SFR_540p_1100K_74,0.31836969744444443,EPLDay_74,HEVC,SFR,540p,1100
505,TNFF_HEVC_HFR_540p_1900K_336,0.8984869383333334,TNFF_336,HEVC,HFR,540p,1900
506,TNFF_HEVC_HFR_288p_300K_114,-1.422596305111111,TNFF_114,HEVC,HFR,288p,300
507,USOpen_HEVC_SFR_540p_1900K_648,0.31538459586111117,USOpen_648,HEVC,SFR,540p,1900
508,EPLDay_HEVC_HFR_396p_600K_74,-0.6315249877777778,EPLDay_74,HEVC,HFR,396p,600
509,TNFF_HEVC_SFR_540p_1900K_114,0.9150970061111112,TNFF_114,HEVC,SFR,540p,1900
510,EPLDay_AVC_HFR_396p_600K_74,-0.9085293988888891,EPLDay_74,AVC,HFR,396p,600
511,TNFF_HEVC_SFR_288p_300K_114,-1.4408025,TNFF_114,HEVC,SFR,288p,300
512,USOpen_HEVC_SFR_288p_300K_648,-1.1635888094444444,USOpen_648,HEVC,SFR,288p,300
513,EPLDay_HEVC_SFR_720p_2200K_74,1.0305802138888889,EPLDay_74,HEVC,SFR,720p,2200
514,USOpen_AVC_SFR_720p_2000K_648,0.9241994511111111,USOpen_648,AVC,SFR,720p,2000
515,EPLDay_AVC_HFR_540p_1300K_74,0.2073312,EPLDay_74,AVC,HFR,540p,1300
516,TNFF_SRC_SRC_SRC_SRC_336,1.6499802944444444,TNFF_336,SRC,SRC,SRC,100000
517,EPLDay_AVC_SFR_540p_1200K_74,0.008484962166666674,EPLDay_74,AVC,SFR,540p,1200
518,USOpen_HEVC_HFR_540p_1100K_648,0.4668197505555556,USOpen_648,HEVC,HFR,540p,1100
519,TNFF_HEVC_HFR_396p_900K_114,-0.26537663505555553,TNFF_114,HEVC,HFR,396p,900
520,USOpen_HEVC_HFR_720p_2200K_148,0.5224842254444445,USOpen_148,HEVC,HFR,720p,2200
521,USOpen_AVC_HFR_396p_600K_648,-0.30631831222222217,USOpen_648,AVC,HFR,396p,600
522,TNFF_HEVC_HFR_288p_300K_336,-1.284985682777778,TNFF_336,HEVC,HFR,288p,300
523,USOpen_HEVC_HFR_396p_600K_648,-0.1525623264722222,USOpen_648,HEVC,HFR,396p,600
524,TNFF_HEVC_HFR_720p_2200K_114,0.8387407555555556,TNFF_114,HEVC,HFR,720p,2200
525,USOpen_HEVC_SFR_396p_600K_648,-0.4584268765,USOpen_648,HEVC,SFR,396p,600
526,USOpen_SRC_SRC_SRC_SRC_148,1.0085544605263161,USOpen_148,SRC,SRC,SRC,100000
527,USOpen_AVC_SFR_396p_800K_648,-0.47476804777777776,USOpen_648,AVC,SFR,396p,800
528,TNFF_AVC_SFR_396p_400K_336,-1.1258885961111111,TNFF_336,AVC,SFR,396p,400
529,USOpen_AVC_HFR_540p_1900K_648,0.7470472090555557,USOpen_648,AVC,HFR,540p,1900
530,EPLDay_HEVC_SFR_288p_300K_74,-1.1013108105555556,EPLDay_74,HEVC,SFR,288p,300
531,USOpen_HEVC_SFR_396p_600K_148,0.20144861791666668,USOpen_148,HEVC,SFR,396p,600
532,EPLDay_AVC_HFR_288p_300K_74,-1.393943978888889,EPLDay_74,AVC,HFR,288p,300
533,USOpen_HEVC_SFR_720p_2200K_148,0.9351675977777778,USOpen_148,HEVC,SFR,720p,2200
534,USOpen_AVC_HFR_720p_2200K_648,1.1830002583333332,USOpen_648,AVC,HFR,720p,2200
535,USOpen_HEVC_SFR_540p_1900K_148,0.5842350205555555,USOpen_148,HEVC,SFR,540p,1900
536,EPLDay_HEVC_HFR_540p_1900K_74,0.6882330943888889,EPLDay_74,HEVC,HFR,540p,1900
537,USOpen_HEVC_HFR_540p_1900K_148,0.8618866594444444,USOpen_148,HEVC,HFR,540p,1900
538,TNFF_AVC_SFR_540p_1200K_114,-0.2305711108888889,TNFF_114,AVC,SFR,540p,1200
539,TNFF_AVC_SFR_540p_1200K_336,0.35124259138888886,TNFF_336,AVC,SFR,540p,1200
540,TNFF_AVC_HFR_396p_900K_114,-0.6544148000000001,TNFF_114,AVC,HFR,396p,900
541,USOpen_HEVC_SFR_288p_300K_148,-0.6857117878333333,USOpen_148,HEVC,SFR,288p,300
542,EPLDay_AVC_SFR_720p_2000K_74,0.5857456675555556,EPLDay_74,AVC,SFR,720p,2000
543,USOpen_AVC_SFR_540p_1200K_148,0.5717026343888888,USOpen_148,AVC,SFR,540p,1200
544,TNFF_HEVC_HFR_540p_1900K_114,0.7328311299999999,TNFF_114,HEVC,HFR,540p,1900
545,TNFF_AVC_HFR_396p_900K_336,-0.18511905761111114,TNFF_336,AVC,HFR,396p,900
546,USOpen_AVC_SFR_396p_800K_148,-0.07221974138888888,USOpen_148,AVC,SFR,396p,800
547,TNFF_AVC_SFR_720p_2000K_114,0.4640464396111111,TNFF_114,AVC,SFR,720p,2000
548,TNFF_AVC_HFR_540p_1900K_336,0.3726656297222222,TNFF_336,AVC,HFR,540p,1900
549,EPLDay_HEVC_SFR_396p_900K_74,-0.059836734277777776,EPLDay_74,HEVC,SFR,396p,900
550,TNFF_HEVC_SFR_396p_900K_336,0.20820559166666663,TNFF_336,HEVC,SFR,396p,900
551,TNFF_HEVC_SFR_396p_600K_114,-0.6636798011111111,TNFF_114,HEVC,SFR,396p,600
552,TNFF_AVC_SFR_540p_1800K_336,0.5059204603888889,TNFF_336,AVC,SFR,540p,1800
553,USOpen_AVC_SFR_720p_2000K_148,0.9113651279999999,USOpen_148,AVC,SFR,720p,2000
554,TNFF_AVC_SFR_288p_200K_336,-1.4589396833333335,TNFF_336,AVC,SFR,288p,200
555,USOpen_HEVC_SFR_540p_1100K_148,0.37535926311111106,USOpen_148,HEVC,SFR,540p,1100
556,EPLDay_HEVC_HFR_288p_300K_74,-1.328054897777778,EPLDay_74,HEVC,HFR,288p,300
557,USOpen_HEVC_HFR_396p_900K_148,0.08130832299999999,USOpen_148,HEVC,HFR,396p,900
558,TNFF_HEVC_SFR_540p_1900K_336,0.9956119550000001,TNFF_336,HEVC,SFR,540p,1900
559,TNFF_AVC_HFR_288p_300K_114,-1.76022073,TNFF_114,AVC,HFR,288p,300
560,USOpen_AVC_HFR_288p_300K_648,-0.9643446744444444,USOpen_648,AVC,HFR,288p,300
561,TNFF_SRC_SRC_SRC_SRC_114,1.4363217722222223,TNFF_114,SRC,SRC,SRC,100000
562,TNFF_HEVC_HFR_396p_600K_336,-0.025131833111111113,TNFF_336,HEVC,HFR,396p,600
563,USOpen_HEVC_SFR_540p_1100K_648,0.3559374027777778,USOpen_648,HEVC,SFR,540p,1100
564,USOpen_AVC_HFR_540p_1300K_148,0.25629837144444445,USOpen_148,AVC,HFR,540p,1300
565,TNFF_AVC_HFR_540p_1300K_114,-0.043613085161111106,TNFF_114,AVC,HFR,540p,1300
566,EPLDay_AVC_SFR_288p_200K_74,-1.6954217594444443,EPLDay_74,AVC,SFR,288p,200
567,TNFF_AVC_HFR_288p_300K_336,-1.3006611555555554,TNFF_336,AVC,HFR,288p,300
568,EPLDay_SRC_SRC_SRC_SRC_74,2.0079394500000003,EPLDay_74,SRC,SRC,SRC,100000
569,TNFF_HEVC_SFR_396p_600K_336,0.09565681422222222,TNFF_336,HEVC,SFR,396p,600
570,USOpen_AVC_HFR_540p_1900K_148,0.535761815,USOpen_148,AVC,HFR,540p,1900
571,USOpen_AVC_SFR_540p_1800K_648,0.3870186466666666,USOpen_648,AVC,SFR,540p,1800
572,USOpen_HEVC_HFR_540p_1100K_148,0.45405695783333333,USOpen_148,HEVC,HFR,540p,1100
573,TNFF_HEVC_HFR_396p_900K_336,0.2827321423333334,TNFF_336,HEVC,HFR,396p,900
574,TNFF_HEVC_SFR_720p_2200K_114,0.9136059994444445,TNFF_114,HEVC,SFR,720p,2200
575,USOpen_HEVC_SFR_720p_2200K_648,0.8537889885555555,USOpen_648,HEVC,SFR,720p,2200
576,EPLDay_HEVC_HFR_540p_1100K_74,0.00765082277777778,EPLDay_74,HEVC,HFR,540p,1100
577,USOpen_AVC_HFR_396p_600K_148,-0.13938778988888886,USOpen_148,AVC,HFR,396p,600
578,EPLDay_HEVC_SFR_540p_1900K_74,0.5050675900000001,EPLDay_74,HEVC,SFR,540p,1900
579,USOpen_AVC_HFR_396p_900K_148,-0.2725427303888888,USOpen_148,AVC,HFR,396p,900
580,USOpen_AVC_HFR_396p_900K_648,-0.30691304022222216,USOpen_648,AVC,HFR,396p,900
581,TNFF_AVC_SFR_540p_1800K_114,0.5976877845555555,TNFF_114,AVC,SFR,540p,1800
582,USOpen_AVC_SFR_540p_1200K_648,0.3194026614222223,USOpen_648,AVC,SFR,540p,1200
583,EPLDay_HEVC_HFR_720p_2200K_74,1.0667965449999999,EPLDay_74,HEVC,HFR,720p,2200
584,USOpen_HEVC_HFR_540p_1900K_648,0.8879538095555556,USOpen_648,HEVC,HFR,540p,1900
585,EPLDay_AVC_HFR_540p_1900K_74,0.32336320144444447,EPLDay_74,AVC,HFR,540p,1900
586,USOpen_AVC_HFR_540p_1300K_648,0.7187074643888889,USOpen_648,AVC,HFR,540p,1300
587,USOpen_AVC_SFR_396p_400K_148,-0.4568686275555555,USOpen_148,AVC,SFR,396p,400
588,USOpen_HEVC_SFR_396p_900K_648,-0.2639477296666667,USOpen_648,HEVC,SFR,396p,900
589,TNFF_AVC_HFR_540p_1900K_114,0.34316613222222225,TNFF_114,AVC,HFR,540p,1900
590,USOpen_HEVC_HFR_720p_2200K_648,1.2341971338888886,USOpen_648,HEVC,HFR,720p,2200
591,TNFF_HEVC_HFR_540p_1100K_114,0.03434179661111111,TNFF_114,HEVC,HFR,540p,1100
592,TNFF_AVC_SFR_396p_800K_336,-0.4290603694444444,TNFF_336,AVC,SFR,396p,800
593,USOpen_AVC_SFR_288p_200K_148,-1.0037178954444443,USOpen_148,AVC,SFR,288p,200
594,TNFF_AVC_HFR_720p_2200K_336,1.026450410722222,TNFF_336,AVC,HFR,720p,2200
595,TNFF_AVC_SFR_288p_200K_114,-1.7784081333333335,TNFF_114,AVC,SFR,288p,200
596,EPLDay_AVC_SFR_396p_800K_74,-0.4230230937222223,EPLDay_74,AVC,SFR,396p,800
597,TNFF_HEVC_HFR_720p_2200K_336,1.1155553663888886,TNFF_336,HEVC,HFR,720p,2200
598,USOpen_AVC_SFR_396p_400K_648,-0.551288032888889,USOpen_648,AVC,SFR,396p,400
599,TNFF_AVC_HFR_396p_600K_336,-0.45939192277777774,TNFF_336,AVC,HFR,396p,600
600,TNFF_AVC_SFR_396p_400K_114,-1.3342181188888889,TNFF_114,AVC,SFR,396p,400
601,USOpen_HEVC_HFR_396p_600K_148,-0.46647162666666664,USOpen_148,HEVC,HFR,396p,600
602,TNFF_HEVC_SFR_288p_300K_336,-0.978972366111111,TNFF_336,HEVC,SFR,288p,300
603,USOpen_AVC_SFR_288p_200K_648,-1.0743787483333334,USOpen_648,AVC,SFR,288p,200
604,TNFF_HEVC_HFR_396p_600K_114,-0.8423721144444445,TNFF_114,HEVC,HFR,396p,600
605,TNFF_AVC_SFR_720p_2000K_336,0.672483959,TNFF_336,AVC,SFR,720p,2000
606,EPLDay_AVC_HFR_720p_2200K_74,0.5828720873333333,EPLDay_74,AVC,HFR,720p,2200
607,USOpen_AVC_SFR_540p_1800K_148,0.5321059706388889,USOpen_148,AVC,SFR,540p,1800
608,TNFF_HEVC_HFR_540p_1100K_336,0.3600397561111111,TNFF_336,HEVC,HFR,540p,1100
609,USOpen_AVC_HFR_288p_300K_148,-0.8489243163888889,USOpen_148,AVC,HFR,288p,300
610,TNFF_AVC_HFR_396p_600K_114,-0.9244986405555555,TNFF_114,AVC,HFR,396p,600
611,EPLDay_AVC_SFR_540p_1800K_74,0.42968280611111115,EPLDay_74,AVC,SFR,540p,1800
612,USOpen_AVC_HFR_720p_2200K_148,0.7840650290555556,USOpen_148,AVC,HFR,720p,2200
613,TNFF_HEVC_SFR_540p_1100K_336,0.7515488003888889,TNFF_336,HEVC,SFR,540p,1100
614,USOpen_HEVC_HFR_288p_300K_648,-1.3268848100000001,USOpen_648,HEVC,HFR,288p,300
615,TNFF_HEVC_SFR_396p_900K_114,-0.11884566122222223,TNFF_114,HEVC,SFR,396p,900
616,EPLDay_AVC_HFR_396p_900K_74,-0.6225314883333335,EPLDay_74,AVC,HFR,396p,900
617,TNFF_AVC_HFR_720p_2200K_114,0.7332635226666667,TNFF_114,AVC,HFR,720p,2200
618,EPLDay_AVC_SFR_396p_400K_74,-1.132950587222222,EPLDay_74,AVC,SFR,396p,400
619,TNFF_AVC_SFR_396p_800K_114,-0.4545300188888889,TNFF_114,AVC,SFR,396p,800
620,EPLDay_HEVC_HFR_396p_900K_74,-0.11157888138888888,EPLDay_74,HEVC,HFR,396p,900
621,TNFF_HEVC_SFR_540p_1100K_114,0.3260871242222223,TNFF_114,HEVC,SFR,540p,1100
622,USOpen_HEVC_SFR_396p_900K_148,0.26370728927777776,USOpen_148,HEVC,SFR,396p,900
623,TNFF_HEVC_SFR_720p_2200K_336,1.0669649183333332,TNFF_336,HEVC,SFR,720p,2200
624,USOpen_HEVC_HFR_288p_300K_148,-0.7090315227777777,USOpen_148,HEVC,HFR,288p,300
625,TNFNFL_SRC_SRC_SRC_SRC_4211,0.9061869631666666,TNFNFL_4211,SRC,SRC,SRC,100000
626,USOpen_AVC_SFR_396p_800K_604,0.10289159516666668,USOpen_604,AVC,SFR,396p,800
627,TNFNFL_HEVC_HFR_540p_1100K_4211,-0.23631159611111116,TNFNFL_4211,HEVC,HFR,540p,1100
628,Cricket2_HEVC_SFR_288p_300K_210,-0.8588391038888888,Cricket2_210,HEVC,SFR,288p,300
629,USOpen_AVC_SFR_540p_1800K_604,0.35998515922222224,USOpen_604,AVC,SFR,540p,1800
630,Cricket2_HEVC_HFR_288p_300K_210,-0.7285371661111112,Cricket2_210,HEVC,HFR,288p,300
631,EPLNight_HEVC_SFR_288p_300K_58,-1.7748993999999998,EPLNight_58,HEVC,SFR,288p,300
632,TNFNFL_HEVC_HFR_720p_2200K_4211,0.04351941777777777,TNFNFL_4211,HEVC,HFR,720p,2200
633,USOpen_AVC_HFR_396p_900K_604,0.1090120822222222,USOpen_604,AVC,HFR,396p,900
634,EPLNight_HEVC_HFR_540p_1900K_58,0.1991957761111111,EPLNight_58,HEVC,HFR,540p,1900
635,USOpen_AVC_HFR_540p_1900K_604,0.8214845975,USOpen_604,AVC,HFR,540p,1900
636,EPLNight_HEVC_HFR_288p_300K_58,-1.6828917934444445,EPLNight_58,HEVC,HFR,288p,300
637,TNFNFL_HEVC_SFR_396p_600K_4211,-0.7977610944444444,TNFNFL_4211,HEVC,SFR,396p,600
638,USOpen_HEVC_SFR_540p_1100K_604,0.41631313927777774,USOpen_604,HEVC,SFR,540p,1100
639,TNFNFL_AVC_HFR_720p_2200K_4211,0.4401329588888889,TNFNFL_4211,AVC,HFR,720p,2200
640,USOpen_HEVC_HFR_288p_300K_604,-0.5832141007222222,USOpen_604,HEVC,HFR,288p,300
641,Cricket2_SRC_SRC_SRC_SRC_210,1.6216634055555557,Cricket2_210,SRC,SRC,SRC,100000
642,USOpen_HEVC_HFR_540p_1100K_604,0.7265168411111111,USOpen_604,HEVC,HFR,540p,1100
643,TNFNFL_HEVC_SFR_396p_900K_4211,-0.5152089805555556,TNFNFL_4211,HEVC,SFR,396p,900
644,EPLNight_HEVC_SFR_540p_1100K_58,0.05984783141666667,EPLNight_58,HEVC,SFR,540p,1100
645,Cricket1_HEVC_SFR_288p_300K_210,-0.9752879792222221,Cricket1_210,HEVC,SFR,288p,300
646,TNFNFL_AVC_HFR_396p_600K_4211,-1.1008412994444443,TNFNFL_4211,AVC,HFR,396p,600
647,Cricket2_AVC_SFR_396p_400K_210,-0.20929203241666666,Cricket2_210,AVC,SFR,396p,400
648,TNFNFL_HEVC_HFR_396p_900K_4211,-0.8936569023833333,TNFNFL_4211,HEVC,HFR,396p,900
649,EPLNight_HEVC_HFR_720p_2200K_58,0.754000456611111,EPLNight_58,HEVC,HFR,720p,2200
650,TNFNFL_HEVC_SFR_540p_1100K_4211,-0.5457062533333333,TNFNFL_4211,HEVC,SFR,540p,1100
651,Cricket1_AVC_HFR_288p_300K_210,-1.0797413486111112,Cricket1_210,AVC,HFR,288p,300
652,TNFNFL_AVC_SFR_396p_800K_4211,-0.719245302111111,TNFNFL_4211,AVC,SFR,396p,800
653,Cricket2_HEVC_HFR_396p_900K_210,-0.2299609807222222,Cricket2_210,HEVC,HFR,396p,900
654,TNFNFL_AVC_SFR_540p_1200K_4211,-0.09053170994444444,TNFNFL_4211,AVC,SFR,540p,1200
655,USOpen_AVC_SFR_288p_200K_604,-1.066170563888889,USOpen_604,AVC,SFR,288p,200
656,Cricket1_HEVC_HFR_540p_1900K_210,0.6516634544444444,Cricket1_210,HEVC,HFR,540p,1900
657,USOpen_AVC_SFR_720p_2000K_604,1.0608507083333336,USOpen_604,AVC,SFR,720p,2000
658,Cricket1_HEVC_SFR_396p_600K_210,-0.15438991222222223,Cricket1_210,HEVC,SFR,396p,600
659,TNFNFL_HEVC_HFR_396p_600K_4211,-1.2132750022222225,TNFNFL_4211,HEVC,HFR,396p,600
660,Cricket1_SRC_SRC_SRC_SRC_210,1.3343181574999998,Cricket1_210,SRC,SRC,SRC,100000
661,USOpen_AVC_HFR_288p_300K_604,-0.5535087011111112,USOpen_604,AVC,HFR,288p,300
662,Cricket1_HEVC_SFR_540p_1900K_210,0.8670451622222222,Cricket1_210,HEVC,SFR,540p,1900
663,EPLNight_HEVC_SFR_720p_2200K_58,1.149150452222222,EPLNight_58,HEVC,SFR,720p,2200
664,Cricket2_HEVC_SFR_396p_900K_210,0.05965270999999999,Cricket2_210,HEVC,SFR,396p,900
665,EPLNight_AVC_SFR_288p_200K_58,-1.8401296016666666,EPLNight_58,AVC,SFR,288p,200
666,Cricket1_HEVC_HFR_720p_2200K_210,1.1396479407222224,Cricket1_210,HEVC,HFR,720p,2200
667,USOpen_HEVC_SFR_396p_900K_604,-0.05827996388888891,USOpen_604,HEVC,SFR,396p,900
668,Cricket1_AVC_SFR_720p_2000K_210,0.41205356138888893,Cricket1_210,AVC,SFR,720p,2000
669,EPLNight_AVC_HFR_288p_300K_58,-1.6642359666666668,EPLNight_58,AVC,HFR,288p,300
670,Cricket2_HEVC_HFR_396p_600K_210,-0.04062681,Cricket2_210,HEVC,HFR,396p,600
671,Cricket1_AVC_SFR_540p_1800K_210,0.3890351655555555,Cricket1_210,AVC,SFR,540p,1800
672,EPLNight_AVC_SFR_720p_2000K_58,0.8500679516666667,EPLNight_58,AVC,SFR,720p,2000
673,Cricket2_HEVC_SFR_396p_600K_210,0.02039910738888891,Cricket2_210,HEVC,SFR,396p,600
674,USOpen_AVC_SFR_396p_400K_604,-0.2063167406111111,USOpen_604,AVC,SFR,396p,400
675,Cricket2_AVC_HFR_396p_900K_210,0.05487638288888888,Cricket2_210,AVC,HFR,396p,900
676,EPLNight_HEVC_HFR_396p_600K_58,-1.0927332455555556,EPLNight_58,HEVC,HFR,396p,600
677,Cricket2_HEVC_HFR_540p_1900K_210,0.48064168166666665,Cricket2_210,HEVC,HFR,540p,1900
678,Cricket1_HEVC_HFR_288p_300K_210,-0.974100905,Cricket1_210,HEVC,HFR,288p,300
679,Cricket2_AVC_SFR_720p_2000K_210,0.665460611,Cricket2_210,AVC,SFR,720p,2000
680,Cricket1_HEVC_SFR_720p_2200K_210,1.0127661922222222,Cricket1_210,HEVC,SFR,720p,2200
681,USOpen_SRC_SRC_SRC_SRC_604,1.1268081965555556,USOpen_604,SRC,SRC,SRC,100000
682,Cricket1_HEVC_HFR_540p_1100K_210,0.21440310249999997,Cricket1_210,HEVC,HFR,540p,1100
683,Cricket2_AVC_HFR_540p_1300K_210,0.2164372676111111,Cricket2_210,AVC,HFR,540p,1300
684,EPLNight_AVC_HFR_396p_600K_58,-0.8567750220555554,EPLNight_58,AVC,HFR,396p,600
685,TNFNFL_AVC_HFR_288p_300K_4211,-1.8722314000000004,TNFNFL_4211,AVC,HFR,288p,300
686,EPLNight_SRC_SRC_SRC_SRC_58,2.289530877777777,EPLNight_58,SRC,SRC,SRC,100000
687,Cricket2_AVC_SFR_396p_800K_210,0.12024270149999998,Cricket2_210,AVC,SFR,396p,800
688,TNFNFL_HEVC_SFR_720p_2200K_4211,0.23849439022222224,TNFNFL_4211,HEVC,SFR,720p,2200
689,Cricket1_AVC_SFR_396p_800K_210,-0.11544642133333333,Cricket1_210,AVC,SFR,396p,800
690,EPLNight_AVC_HFR_540p_1900K_58,0.46504653305555554,EPLNight_58,AVC,HFR,540p,1900
691,USOpen_HEVC_HFR_396p_600K_604,0.2503767622222222,USOpen_604,HEVC,HFR,396p,600
692,Cricket2_AVC_HFR_720p_2200K_210,0.6727973425555555,Cricket2_210,AVC,HFR,720p,2200
693,USOpen_HEVC_SFR_540p_1900K_604,0.32534667833333336,USOpen_604,HEVC,SFR,540p,1900
694,Cricket2_AVC_HFR_396p_600K_210,-0.07285410733333336,Cricket2_210,AVC,HFR,396p,600
695,Cricket1_HEVC_HFR_396p_600K_210,-0.3854659761111111,Cricket1_210,HEVC,HFR,396p,600
696,TNFNFL_HEVC_HFR_288p_300K_4211,-1.7315613700000003,TNFNFL_4211,HEVC,HFR,288p,300
697,Cricket1_HEVC_SFR_396p_900K_210,0.04983693833333336,Cricket1_210,HEVC,SFR,396p,900
698,Cricket2_AVC_HFR_540p_1900K_210,0.6792789147777777,Cricket2_210,AVC,HFR,540p,1900
699,EPLNight_HEVC_SFR_540p_1900K_58,0.41955703872777783,EPLNight_58,HEVC,SFR,540p,1900
700,TNFNFL_AVC_SFR_720p_2000K_4211,0.24697369244444445,TNFNFL_4211,AVC,SFR,720p,2000
701,USOpen_AVC_HFR_540p_1300K_604,0.8503501977777778,USOpen_604,AVC,HFR,540p,1300
702,Cricket1_AVC_HFR_396p_600K_210,-0.15664484533333337,Cricket1_210,AVC,HFR,396p,600
703,USOpen_AVC_SFR_540p_1200K_604,0.2196549151111111,USOpen_604,AVC,SFR,540p,1200
704,Cricket1_AVC_SFR_396p_400K_210,-0.5865319407222223,Cricket1_210,AVC,SFR,396p,400
705,TNFNFL_AVC_SFR_288p_200K_4211,-1.77354695,TNFNFL_4211,AVC,SFR,288p,200
706,EPLNight_AVC_SFR_540p_1800K_58,0.21876301505555557,EPLNight_58,AVC,SFR,540p,1800
707,TNFNFL_AVC_HFR_540p_1900K_4211,-0.028541252777777772,TNFNFL_4211,AVC,HFR,540p,1900
708,USOpen_HEVC_HFR_540p_1900K_604,0.7188116038888889,USOpen_604,HEVC,HFR,540p,1900
709,TNFNFL_HEVC_SFR_540p_1900K_4211,-0.08342704722222224,TNFNFL_4211,HEVC,SFR,540p,1900
710,USOpen_HEVC_HFR_720p_2200K_604,1.362253818888889,USOpen_604,HEVC,HFR,720p,2200
711,TNFNFL_AVC_HFR_396p_900K_4211,-0.6154248244444445,TNFNFL_4211,AVC,HFR,396p,900
712,Cricket1_AVC_SFR_540p_1200K_210,0.010853121111111098,Cricket1_210,AVC,SFR,540p,1200
713,TNFNFL_HEVC_HFR_540p_1900K_4211,0.14381708499999998,TNFNFL_4211,HEVC,HFR,540p,1900
714,EPLNight_AVC_SFR_396p_800K_58,-0.7763713111111109,EPLNight_58,AVC,SFR,396p,800
715,TNFNFL_HEVC_SFR_288p_300K_4211,-1.5279889133333333,TNFNFL_4211,HEVC,SFR,288p,300
716,EPLNight_HEVC_SFR_396p_900K_58,-0.47396372611111104,EPLNight_58,HEVC,SFR,396p,900
717,Cricket2_HEVC_HFR_540p_1100K_210,0.5571528658333333,Cricket2_210,HEVC,HFR,540p,1100
718,Cricket1_AVC_HFR_396p_900K_210,-0.134488171,Cricket1_210,AVC,HFR,396p,900
719,Cricket2_HEVC_HFR_720p_2200K_210,0.771571506111111,Cricket2_210,HEVC,HFR,720p,2200
720,EPLNight_AVC_HFR_540p_1300K_58,0.11124911527777777,EPLNight_58,AVC,HFR,540p,1300
721,USOpen_HEVC_SFR_288p_300K_604,-0.7030432344444445,USOpen_604,HEVC,SFR,288p,300
722,Cricket2_HEVC_SFR_540p_1900K_210,0.8745070751944444,Cricket2_210,HEVC,SFR,540p,1900
723,TNFNFL_AVC_HFR_540p_1300K_4211,-0.18250766938888888,TNFNFL_4211,AVC,HFR,540p,1300
724,Cricket2_AVC_SFR_540p_1800K_210,0.6211391861111111,Cricket2_210,AVC,SFR,540p,1800
725,EPLNight_AVC_SFR_396p_400K_58,-0.9804789872222224,EPLNight_58,AVC,SFR,396p,400
726,Cricket1_HEVC_HFR_396p_900K_210,0.04061322511111111,Cricket1_210,HEVC,HFR,396p,900
727,Cricket2_AVC_HFR_288p_300K_210,-0.7834847833333334,Cricket2_210,AVC,HFR,288p,300
728,TNFNFL_AVC_SFR_396p_400K_4211,-1.0098575022222223,TNFNFL_4211,AVC,SFR,396p,400
729,EPLNight_HEVC_SFR_396p_600K_58,-0.9580213783333333,EPLNight_58,HEVC,SFR,396p,600
730,Cricket2_HEVC_SFR_540p_1100K_210,0.5653043955555556,Cricket2_210,HEVC,SFR,540p,1100
731,USOpen_HEVC_SFR_720p_2200K_604,1.0107922470555557,USOpen_604,HEVC,SFR,720p,2200
732,Cricket1_AVC_HFR_540p_1300K_210,0.21988657922222224,Cricket1_210,AVC,HFR,540p,1300
733,Cricket2_AVC_SFR_540p_1200K_210,0.5117390583333333,Cricket2_210,AVC,SFR,540p,1200
734,Cricket1_AVC_SFR_288p_200K_210,-1.4647899633333334,Cricket1_210,AVC,SFR,288p,200
735,EPLNight_AVC_HFR_396p_900K_58,-0.4449805802222222,EPLNight_58,AVC,HFR,396p,900
736,USOpen_HEVC_SFR_396p_600K_604,-0.09003510619444445,USOpen_604,HEVC,SFR,396p,600
737,Cricket1_AVC_HFR_540p_1900K_210,0.3761196137777778,Cricket1_210,AVC,HFR,540p,1900
738,Cricket2_AVC_SFR_288p_200K_210,-1.1293572655555557,Cricket2_210,AVC,SFR,288p,200
739,TNFNFL_AVC_SFR_540p_1800K_4211,-0.0146727133888889,TNFNFL_4211,AVC,SFR,540p,1800
740,EPLNight_HEVC_HFR_396p_900K_58,-0.6395008366666668,EPLNight_58,HEVC,HFR,396p,900
741,USOpen_AVC_HFR_720p_2200K_604,1.319811075,USOpen_604,AVC,HFR,720p,2200
742,EPLNight_AVC_SFR_540p_1200K_58,-0.003918548555555555,EPLNight_58,AVC,SFR,540p,1200
743,USOpen_HEVC_HFR_396p_900K_604,0.2054707215555556,USOpen_604,HEVC,HFR,396p,900
744,EPLNight_AVC_HFR_720p_2200K_58,0.8897481733333333,EPLNight_58,AVC,HFR,720p,2200
745,USOpen_AVC_HFR_396p_600K_604,0.035205230972222244,USOpen_604,AVC,HFR,396p,600
746,EPLNight_HEVC_HFR_540p_1100K_58,0.14203507394444448,EPLNight_58,HEVC,HFR,540p,1100
747,Cricket1_HEVC_SFR_540p_1100K_210,0.43412266508333336,Cricket1_210,HEVC,SFR,540p,1100
748,Cricket2_HEVC_SFR_720p_2200K_210,1.1715355825277776,Cricket2_210,HEVC,SFR,720p,2200
749,Cricket1_AVC_HFR_720p_2200K_210,0.8803031372222221,Cricket1_210,AVC,HFR,720p,2200
